Account_ID,Company,Coverage Type,State,Zip Code,3 digit Zip,Species,Age,Breed,Billing,Gender,Deductible,Reimbursement,Annual Limit,Multipolicies,Multipet2,Multipet3,Military,LM Price,Safeco Price,Priority Code
624356,LM,Accident & Illness,CA,92870,928,Cat,2,Domestic Short-Haired,Monthly,Female,250,0.9,10000,true,false,false,false,26.96,,PDLIBERTY
624396,LM,Accident & Illness & Wellness,NV,89502,895,Dog,12,Yorkshire Terrier,Monthly,Female,500,0.8,10000,false,false,false,false,96.18,,
624468,LM,Accident Only,DC,20002,All,Dog,15,Jack Russell Terrier,Monthly,Male,500,0.8,10000,false,false,false,false,23.18,,
624483,LM,Accident & Illness,MA,01880,All,Dog,5,Labrador Retriever,Monthly,Female,1000,0.9,15000,true,false,false,false,39.73,,PDLIBERTY
624529,LM,Accident Only,OH,44622,All,Dog,3,Mixed Breed,Monthly,Male,500,0.8,10000,false,false,false,false,22.45,,
624541,LM,Accident Only,MA,02472,All,Dog,2,Golden Retriever,Monthly,Male,250,0.9,10000,true,false,false,false,25.94,,PDLIBERTY
624547,LM,Accident & Illness,NH,03857,All,Dog,3,Mixed Breed,Monthly,Male,500,0.9,10000,true,true,false,false,35.5,,PDLIBERTY
624548,LM,Accident & Illness & Wellness,NH,03857,All,Dog,9,Mixed Breed,Monthly,Female,500,0.8,10000,true,true,false,false,60.99,,PDLIBERTY
624549,LM,Accident & Illness & Wellness,NH,03857,All,Cat,10,Mixed Cat,Monthly,Male,500,0.9,10000,true,true,false,false,45.42,,PDLIBERTY
624550,LM,Accident & Illness & Wellness,NH,03857,All,Cat,10,Mixed Cat,Monthly,Male,500,0.9,10000,true,true,false,false,45.42,,PDLIBERTY
624628,LM,Accident Only,FL,32726,327,Dog,4,Chihuahua,Monthly,Female,250,0.8,10000,false,false,false,false,22.25,,PDLIBERTY
624702,LM,Accident Only,OR,97206,972,Cat,7,Domestic Long-Haired,Monthly,Female,500,0.8,10000,false,false,false,false,13.72,,
624756,LM,Accident & Illness & Wellness,MO,65201,All,Dog,2,Mixed Breed,Monthly,Male,500,0.8,10000,false,false,false,false,64.82,,
624757,LM,Accident & Illness,CA,92331,923,Dog,3,Russell Terrier,Monthly,Male,250,0.9,15000,true,false,false,false,54.45,,PDLIBERTY
624794,LM,Accident Only,FL,34761,347,Dog,13,Chihuahua,Monthly,Male,250,0.9,5000,false,true,false,false,9.05,,PDLIBERTY
624795,LM,Accident Only,FL,34761,347,Dog,6,Chihuahua,Monthly,Male,250,0.9,5000,false,true,false,false,9.05,,PDLIBERTY
624885,LM,Accident & Illness,CA,91324,913,Dog,4,Canaan Dog,Monthly,Female,500,0.8,10000,false,false,false,false,57.11,,PDLIBERTY
624971,LM,Accident & Illness & Wellness,MD,21207,212,Cat,2,American Short-Haired,Monthly,Female,500,0.8,10000,false,false,false,false,57.64,,
625043,LM,Accident & Illness & Wellness,MA,01902,All,Dog,5,Mixed Breed,Monthly,Male,500,0.8,5000,false,false,false,false,77.91,,
625056,LM,Accident & Illness & Wellness,CO,80237,802,Dog,4,Mixed Breed,Monthly,Male,500,0.8,10000,false,true,false,false,72.99,,PDLIBERTY
625057,LM,Accident & Illness & Wellness,CO,80237,802,Dog,3,Mixed Breed,Monthly,Male,500,0.8,10000,false,true,false,false,71.27,,PDLIBERTY
625086,LM,Accident & Illness,CA,94109,941,Dog,4,Frenchie Pug,Monthly,Male,500,0.8,15000,false,false,false,false,72.39,,
625154,LM,Accident & Illness,CA,92612,926,Dog,4,Medium Mix (26-50 pounds),Monthly,Female,1000,0.9,15000,false,false,false,false,49.4,,LMBENEFITHUB
625173,LM,Accident & Illness,NH,03820,All,Cat,9,Tabby,Monthly,Female,250,0.9,10000,true,true,false,false,32.6,,PDLIBERTY
625175,LM,Accident & Illness,NH,03820,All,Cat,2,Mixed Breed,Monthly,Female,250,0.9,10000,true,true,false,false,23.28,,PDLIBERTY
625235,LM,Accident Only,NV,89502,895,Dog,7,"Bulldog, American",Monthly,Male,500,0.9,5000,false,false,false,false,20.09,,
625244,LM,Accident & Illness,GA,30306,303,Dog,2,Brussels Griffon,Monthly,Female,500,0.7,5000,true,false,false,false,30.03,,PDLIBERTY
625268,LM,Accident & Illness,NH,03801,All,Dog,5,Bernese Mountain Dog,Monthly,Female,500,0.8,10000,true,false,false,false,49.29,,PDLIBERTY
625366,LM,Accident & Illness & Wellness,ME,04027,All,Dog,2,Treeing Walker Coonhound,Monthly,Male,500,0.8,10000,true,false,false,false,64.43,,PDLIBERTY
625381,LM,Accident Only,TN,37214,372,Cat,3,Domestic Short-Haired,Monthly,Female,500,0.8,10000,false,true,false,false,7.87,,LMLIFEMART
625382,LM,Accident Only,TN,37214,372,Cat,2,Mixed Cat,Monthly,Male,500,0.8,10000,false,true,false,false,7.87,,LMLIFEMART
625427,LM,Accident & Illness & Wellness,KY,42104,All,Dog,3,Yorkipoo,Monthly,Female,500,0.9,10000,true,false,false,false,81.53,,
625443,LM,Accident & Illness,DC,20032,All,Cat,12,Domestic Short-Haired,Monthly,Male,500,0.9,15000,false,false,false,false,49.9,,LMLIFEMART
625571,LM,Accident & Illness & Wellness,MS,38672,386,Dog,3,Miniature Schnauzer,Monthly,Male,500,0.8,5000,true,false,false,false,66.59,,PDLIBERTY
625595,LM,Accident & Illness & Wellness,SC,29585,295,Dog,8,Yorkshire Terrier,Monthly,Female,250,0.9,10000,false,false,false,false,86.71,,PDLIBERTY
625675,LM,Accident & Illness,WI,53104,531,Cat,13,American Short-Haired,Monthly,Female,1000,0.7,15000,false,true,false,false,26.17,,PDLIBERTY
625676,LM,Accident Only,WI,53104,531,Cat,17,American Short-Haired,Monthly,Male,500,0.7,10000,false,true,false,false,7.25,,PDLIBERTY
625677,LM,Accident & Illness,WI,53104,531,Cat,12,American Short-Haired,Monthly,Male,1000,0.7,15000,false,true,false,false,23.73,,PDLIBERTY
625756,LM,Accident & Illness,MA,01588,All,Dog,8,Golden Retriever,Monthly,Female,1000,0.8,10000,true,false,false,false,40.07,,PDLIBERTY
625816,LM,Accident & Illness & Wellness,DC,20001,All,Dog,2,Weimaraner,Monthly,Male,250,0.9,15000,false,false,false,false,118.95,,
625896,LM,Accident & Illness & Wellness,TX,78256,782,Dog,2,Xoloitzcuintli,Monthly,Male,250,0.9,10000,true,false,false,false,74.63,,PDLIBERTY
625981,LM,Accident & Illness,WI,54455,544,Cat,9,Tabby,Monthly,Male,250,0.8,10000,false,false,false,false,40.59,,PDLIBERTY
626049,LM,Accident Only,MA,02118,All,Dog,2,Mixed Breed,Monthly,Female,500,0.8,15000,true,false,false,false,20.52,,LMBENEFITHUB
626050,LM,Accident & Illness,TX,75093,750,Dog,3,Mixed Breed,Monthly,Female,500,0.8,10000,true,false,false,false,38.34,,PDLIBERTY
626175,LM,Accident Only,CO,81623,816,Dog,3,Mixed Breed,Monthly,Male,250,0.9,5000,false,false,false,false,27.84,,
626320,LM,Accident & Illness & Wellness,PA,18301,All,Dog,3,Pug,Monthly,Male,250,0.9,10000,false,false,false,false,83.36,,PDLIBERTY
626374,LM,Accident & Illness & Wellness,TX,75068,750,Dog,2,Labrador Retriever,Monthly,Male,250,0.9,15000,true,true,false,false,81.78,,PDLIBERTY
626375,LM,Accident & Illness & Wellness,TX,75068,750,Dog,5,American Staffordshire Terrier,Monthly,Male,1000,0.9,15000,true,true,false,false,61.93,,PDLIBERTY
626380,LM,Accident & Illness,MA,01519,All,Dog,11,Puggle,Monthly,Male,1000,0.7,5000,true,true,false,false,41.83,,PDLIBERTY
626381,LM,Accident & Illness,MA,01519,All,Dog,11,Puggle,Monthly,Female,1000,0.7,5000,true,true,false,false,41.83,,PDLIBERTY
626455,LM,Accident Only,NH,03079,All,Dog,2,Rhodesian Ridgeback,Monthly,Male,250,0.9,10000,false,false,false,false,22.64,,PDLIBERTY
626472,LM,Accident Only,CA,95076,950,Dog,3,Mastiff,Monthly,Female,250,0.9,10000,false,false,false,false,33.46,,
626530,LM,Accident & Illness & Wellness,CA,94539,945,Dog,2,Mixed Breed,Monthly,Male,250,0.8,10000,false,false,false,false,101.72,,
626574,LM,Accident & Illness & Wellness,PA,18458,All,Dog,2,Golden Retriever,Monthly,Male,500,0.8,10000,false,false,false,false,72.51,,
626785,LM,Accident Only,CA,91776,917,Dog,3,Labrador Retriever,Monthly,Male,250,0.8,5000,false,false,false,false,20.71,,
626838,LM,Accident & Illness & Wellness,NH,03106,All,Dog,2,German Shepherd Dog,Monthly,Male,500,0.8,5000,false,false,false,false,69.52,,
627044,LM,Accident & Illness,PA,17113,All,Dog,2,American Staffordshire Terrier,Monthly,Female,250,0.9,15000,false,false,false,false,67.63,,
627137,LM,Accident Only,OH,43205,All,Dog,2,Mixed Breed,Monthly,Male,500,0.8,10000,false,false,false,false,22.45,,
627152,LM,Accident & Illness & Wellness,NH,03801,All,Dog,2,Mixed Breed,Monthly,Male,250,0.8,5000,false,true,false,false,63.04,,PDLIBERTY
627153,LM,Accident & Illness & Wellness,NH,03801,All,Dog,2,Mixed Breed,Monthly,Male,250,0.8,5000,false,true,false,false,63.04,,PDLIBERTY
627190,LM,Accident & Illness & Wellness,IL,60532,605,Dog,3,Mixed Breed,Monthly,Female,250,0.8,5000,true,false,false,false,75.78,,LMBENEFITHUB
627239,LM,Accident Only,OR,97223,972,Dog,10,Greyhound,Monthly,Male,500,0.9,5000,true,true,false,false,22.77,,PDLIBERTY
627240,LM,Accident Only,OR,97223,972,Dog,7,Greyhound,Monthly,Male,500,0.9,5000,true,true,false,false,22.77,,PDLIBERTY
627248,LM,Accident & Illness & Wellness,NC,27703,All,Cat,2,Domestic Short-Haired,Monthly,Male,500,0.8,10000,false,true,false,false,58.92,,
627249,LM,Accident & Illness & Wellness,NC,27703,All,Cat,2,Domestic Short-Haired,Monthly,Female,500,0.8,10000,false,true,false,false,58.92,,
627283,LM,Accident & Illness,NH,03833,All,Dog,4,"Poodle, Standard",Monthly,Male,500,0.9,15000,true,false,false,false,45.47,,PDLIBERTY
627335,LM,Accident Only,FL,33711,337,Dog,5,Bulldog - French,Monthly,Male,250,0.9,10000,false,false,false,true,76.42,,LMBENEFITHUB
627342,LM,Accident Only,FL,33596,335,Dog,2,Labrador Retriever,Monthly,Male,250,0.9,15000,false,true,false,true,36.18,,LMBENEFITHUB
627343,LM,Accident Only,FL,33596,335,Dog,2,Labrador Retriever,Monthly,Male,250,0.9,15000,false,true,false,true,36.18,,LMBENEFITHUB
627663,LM,Accident & Illness & Wellness,MD,20817,208,Dog,13,Mixed Breed,Monthly,Male,250,0.9,15000,true,false,false,false,120.43,,LMLIFEMART
627697,LM,Accident & Illness & Wellness,NH,03857,All,Dog,2,Cocker Spaniel,Monthly,Female,250,0.8,5000,false,false,false,false,70.52,,PDLIBERTY
627863,LM,Accident Only,OR,97365,973,Dog,8,Labrador Mix,Monthly,Female,250,0.9,15000,false,false,false,false,34.42,,LMLIFEMART
627917,LM,Accident & Illness & Wellness,OH,44514,All,Dog,2,German Shepherd Dog,Monthly,Female,250,1,10000,false,true,false,false,104.91,,
627918,LM,Accident & Illness & Wellness,OH,44514,All,Dog,2,German Shepherd Dog,Monthly,Male,500,1,10000,false,true,false,false,81.66,,
627939,LM,Accident & Illness & Wellness,IN,46037,All,Dog,2,"Bulldog, English",Monthly,Male,500,0.8,10000,true,false,false,false,59.68,,LMBENEFITHUB
627940,LM,Accident Only,WI,53118,531,Dog,10,Mixed Breed,Monthly,Male,1000,0.9,15000,false,true,false,false,18.12,,
627941,LM,Accident Only,WI,53118,531,Dog,6,Miniature Pinscher,Monthly,Male,1000,0.9,15000,false,true,false,false,18.12,,
627945,LM,Accident & Illness,TX,78735,787,Dog,2,Australian Cattle Dog,Monthly,Male,250,0.9,10000,false,false,false,false,35.34,,
627964,LM,Accident & Illness,PA,17602,All,Dog,2,Mixed Breed,Monthly,Female,250,0.8,5000,true,false,false,false,45.5,,
627965,LM,Accident & Illness,MA,02190,All,Cat,7,Mixed Cat,Monthly,Male,250,1,15000,false,true,false,false,38.85,,PDLIBERTY
627966,LM,Accident & Illness,MA,02190,All,Cat,7,Mixed Cat,Monthly,Male,250,1,15000,false,true,false,false,38.85,,PDLIBERTY
627972,LM,Accident Only,MA,02324,All,Dog,2,Golden Retriever,Monthly,Female,250,0.9,10000,true,false,false,false,29.18,,
628038,LM,Accident Only,SC,29906,299,Dog,2,Mixed Breed,Monthly,Male,250,0.7,15000,false,false,false,true,27.85,,
628106,LM,Accident Only,FL,33166,331,Dog,9,Mixed (Small 11-30 Lbs.),Monthly,Male,250,0.9,5000,false,false,false,false,37.35,,
628133,LM,Accident & Illness,MO,65202,All,Cat,3,Himalayan Seal Point,Monthly,Male,500,0.9,10000,false,false,false,false,21.73,,PDLIBERTY
628506,LM,Accident & Illness,TN,37086,370,Dog,3,Labrador Retriever,Monthly,Male,500,0.8,10000,false,true,false,false,40.7,,
628507,LM,Accident & Illness,TN,37086,370,Cat,9,Domestic Short-Haired,Monthly,Male,500,0.8,10000,false,true,false,false,27.68,,
628558,LM,Accident Only,FL,32233,322,Dog,8,Maltese,Monthly,Female,500,0.8,10000,false,false,false,false,30.64,,
628605,LM,Accident & Illness & Wellness,PA,15133,All,Dog,13,Mixed Breed,Monthly,Male,1000,0.8,10000,false,false,false,false,86.42,,
628635,LM,Accident & Illness & Wellness,CA,93060,930,Dog,2,Mixed Breed,Monthly,Male,500,0.9,15000,true,false,false,false,96.29,,
628687,LM,Accident & Illness,KY,40245,All,Dog,2,Mastiff,Monthly,Male,500,0.9,10000,true,false,false,false,64.34,,
628738,LM,Accident & Illness,CA,95207,952,Dog,2,Boerboel,Monthly,Male,500,1,10000,false,true,false,false,61.84,,
628933,LM,Accident Only,PA,16055,All,Dog,2,Schnoodle,Monthly,Female,500,0.8,10000,false,false,false,false,19.78,,
628948,LM,Accident & Illness,PA,19454,All,Dog,2,Shih-Poo,Monthly,Male,500,0.8,10000,false,false,false,false,39.24,,LMBENEFITHUB
629011,LM,Accident & Illness & Wellness,PA,16407,All,Dog,2,German Shepherd Dog,Monthly,Male,250,0.7,5000,false,false,false,false,83.67,,
629025,LM,Accident Only,MA,01960,All,Dog,2,Maltipoo,Monthly,Male,250,0.9,10000,false,false,false,false,29.18,,PDLIBERTY
629265,LM,Accident Only,PA,19106,All,Dog,4,Labrador Mix,Monthly,Female,500,0.8,10000,false,false,false,false,19.78,,
629356,LM,Accident & Illness & Wellness,NH,03841,All,Dog,2,Dachshund,Monthly,Male,500,1,10000,true,false,false,false,59.72,,PDLIBERTY
629376,LM,Accident & Illness,TN,38139,381,Dog,2,Mixed Breed,Monthly,Male,500,0.7,5000,false,false,false,true,30.75,,
629385,LM,Accident & Illness,PA,19465,All,Dog,5,Mixed Breed,Monthly,Male,250,0.9,15000,true,false,false,false,67.13,,
629410,LM,Accident & Illness & Wellness,CA,92544,925,Cat,2,Domestic Short-Haired,Monthly,Male,250,0.9,10000,false,false,false,false,59.38,,LMLIFEMART
629499,LM,Accident & Illness,IL,60614,606,Dog,4,German Shorthaired Pointer,Monthly,Female,500,0.8,10000,false,false,false,false,61.59,,
629580,LM,Accident Only,FL,33076,330,Dog,8,Golden Retriever,Monthly,Male,250,0.9,15000,false,false,false,false,58.83,,
629660,LM,Accident Only,IL,60647,606,Dog,3,Australian Shepherd,Monthly,Male,500,0.8,10000,false,false,false,false,25.55,,
629738,LM,Accident & Illness,NH,03867,All,Dog,7,Basset Hound,Monthly,Female,500,0.7,5000,false,true,false,false,39.4,,PDLIBERTY
629739,LM,Accident & Illness,NH,03867,All,Dog,5,Mixed Breed,Monthly,Male,500,0.7,5000,false,true,false,false,30.02,,PDLIBERTY
629740,LM,Accident & Illness,NH,03867,All,Dog,2,Siberian Husky,Monthly,Female,500,0.7,5000,false,true,false,false,27.98,,PDLIBERTY
629755,LM,Accident Only,IN,46617,All,Dog,2,Golden Retriever,Monthly,Male,500,0.9,5000,false,false,false,false,15.43,,LMBENEFITHUB
629906,LM,Accident & Illness & Wellness,SC,29414,294,Dog,11,Mixed Breed,Monthly,Female,500,0.9,10000,true,false,false,false,105.8,,
630050,LM,Accident & Illness & Wellness,TX,78752,787,Dog,2,"Bulldog, French",Monthly,Female,250,0.9,15000,false,false,false,false,88.63,,
630067,LM,Accident & Illness & Wellness,CA,94507,945,Dog,2,Labradoodle,Monthly,Male,250,0.9,10000,false,false,false,false,104.26,,LMBENEFITHUB
630074,LM,Accident & Illness & Wellness,MA,02127,All,Dog,2,"Bulldog, English",Monthly,Male,500,0.9,15000,true,false,false,false,86.27,,PDLIBERTY
630224,LM,Accident Only,MA,01950,All,Dog,8,Australian Shepherd,Monthly,Male,500,0.8,10000,false,false,false,false,20.86,,PDLIBERTY
630254,LM,Accident & Illness,CA,90292,902,Dog,7,"Bulldog, French",Monthly,Female,250,0.9,10000,false,false,false,true,87.02,,
630290,LM,Accident Only,NV,89139,891,Dog,3,Maltipoo,Monthly,Male,500,0.7,5000,false,false,false,false,16.09,,
630515,LM,Accident & Illness & Wellness,VA,22554,225,Dog,2,Goldendoodle,Monthly,Female,250,0.9,15000,false,false,false,false,97.27,,
630639,LM,Accident & Illness & Wellness,CA,94602,946,Dog,2,Maltipoo,Monthly,Female,500,0.8,10000,false,false,false,false,92.51,,
630676,LM,Accident & Illness,TX,75206,752,Dog,2,Pembroke Welsh Corgi,Monthly,Male,500,0.8,10000,false,false,false,false,38.06,,LMBENEFITHUB
630739,LM,Accident & Illness,MI,48015,480,Dog,3,German Shepherd Dog,Monthly,Male,500,0.8,10000,false,false,false,false,56.34,,
630755,LM,Accident Only,FL,32808,328,Dog,7,Mixed (Large 51-110 Lbs.),Monthly,Female,500,0.9,5000,false,false,false,false,65.33,,
630816,LM,Accident & Illness,CA,94601,946,Dog,2,Mixed Breed,Monthly,Female,500,0.8,15000,false,false,false,false,59.04,,
630891,LM,Accident Only,FL,32763,327,Dog,5,German Shepherd,Monthly,Female,250,0.9,10000,false,true,false,false,39.01,,PDLIBERTY
630892,LM,Accident Only,FL,32763,327,Dog,9,Mixed (Medium 31-50 Lbs.),Monthly,Male,250,0.9,10000,false,true,false,false,40.32,,PDLIBERTY
630893,LM,Accident Only,FL,32763,327,Dog,5,Pit Bull-American,Monthly,Male,250,0.9,10000,false,true,false,false,46.87,,PDLIBERTY
630985,LM,Accident & Illness & Wellness,MA,01603,All,Dog,6,Shih Tzu,Monthly,Male,500,0.8,10000,false,false,false,false,87.76,,
631014,LM,Accident & Illness & Wellness,MN,55426,554,Dog,2,Labrador Retriever,Monthly,Female,250,0.8,10000,false,false,false,false,78.37,,LMBENEFITHUB
631040,LM,Accident & Illness & Wellness,MA,02467,All,Dog,8,Samoyed,Monthly,Male,500,0.8,10000,false,false,false,false,98.17,,
631120,LM,Accident Only,FL,32211,322,Dog,2,Mixed (Medium 31-50 Lbs.),Monthly,Female,250,0.9,15000,false,false,false,false,68.88,,
631236,LM,Accident & Illness & Wellness,PA,18938,All,Dog,2,Labrador Retriever,Monthly,Female,250,0.8,10000,false,false,false,false,92.18,,
631370,LM,Accident Only,CA,90230,902,Dog,5,Mixed Breed,Monthly,Male,500,0.9,15000,false,false,false,false,29.1,,PDLIBERTY
631421,LM,Accident & Illness,CA,95831,958,Dog,6,Labrador Mix,Monthly,Female,500,0.9,10000,false,false,false,false,73.36,,
631433,LM,Accident Only,FL,33186,331,Dog,3,American Bulldog,Monthly,Male,250,0.9,10000,false,false,false,false,70,,
631487,LM,Accident & Illness & Wellness,MA,01850,All,Dog,2,Labrador Retriever,Monthly,Male,500,0.9,10000,false,false,false,false,94.12,,
631634,LM,Accident & Illness,NH,03087,All,Dog,11,Labrador Retriever,Monthly,Female,500,0.8,10000,true,false,false,false,60,,PDLIBERTY
631639,LM,Accident Only,KY,40601,All,Dog,18,Mixed Breed,Monthly,Female,500,0.9,10000,true,false,false,false,20.62,,PDLIBERTY
631681,LM,Accident & Illness & Wellness,MA,01843,All,Cat,2,Calico,Monthly,Female,500,0.8,5000,false,true,false,false,49.01,,
631682,LM,Accident & Illness & Wellness,MA,01843,All,Dog,8,Bichon Frise,Monthly,Female,500,0.8,10000,false,true,false,false,86.56,,
631726,LM,Accident & Illness & Wellness,CO,80231,802,Dog,2,Cockapoo,Monthly,Male,250,0.9,10000,true,false,false,false,93.47,,LMBENEFITHUB
631917,LM,Accident & Illness & Wellness,IN,46158,All,Dog,6,Shih Tzu,Monthly,Female,250,0.8,10000,false,false,false,false,77.71,,LMBENEFITHUB
632037,LM,Accident & Illness & Wellness,MA,01843,All,Dog,6,Mixed Breed,Monthly,Male,500,0.8,10000,false,false,false,false,85.74,,
632072,LM,Accident & Illness & Wellness,OR,97113,971,Dog,2,Shih Tzu,Monthly,Male,500,0.8,10000,false,false,false,false,98.41,,LMBENEFITHUB
632074,LM,Accident & Illness & Wellness,CA,91744,917,Dog,12,Labrador Retriever,Monthly,Male,500,0.8,10000,false,false,false,false,106.98,,LMLIFEMART
632101,LM,Accident & Illness & Wellness,VA,23188,231,Dog,2,German Shorthaired Pointer,Monthly,Male,250,0.9,10000,false,true,false,true,82.13,,LMLIFEMART
632102,LM,Accident & Illness & Wellness,VA,23188,231,Dog,5,German Shorthaired Pointer,Monthly,Male,250,0.9,10000,false,true,false,true,89.66,,LMLIFEMART
632103,LM,Accident & Illness & Wellness,VA,23188,231,Dog,6,German Shorthaired Pointer,Monthly,Male,250,0.9,10000,false,true,false,true,92.68,,LMLIFEMART
632247,LM,Accident & Illness & Wellness,UT,84104,All,Cat,9,Domestic Short-Haired,Monthly,Female,500,0.9,5000,false,true,false,false,60,,LMLIFEMART
632248,LM,Accident Only,UT,84104,All,Cat,9,Domestic Long-Haired,Monthly,Female,500,0.8,10000,false,true,false,false,9.08,,LMLIFEMART
632255,LM,Accident & Illness,MA,01760,All,Dog,3,"Bulldog, English",Monthly,Female,250,0.8,5000,false,false,false,true,64.2,,PDLIBERTY
632347,LM,Accident & Illness,CA,92782,927,Dog,14,Maltipoo,Monthly,Female,500,0.8,15000,false,false,false,false,86.1,,LMBENEFITHUB
632362,LM,Accident & Illness & Wellness,NH,03820,All,Dog,2,Australian Shepherd,Monthly,Male,250,0.9,10000,false,false,false,false,70.31,,PDLIBERTY
632476,LM,Accident & Illness,CA,95473,954,Dog,5,Mixed Breed,Monthly,Male,500,0.8,10000,false,true,false,false,56.88,,
632477,LM,Accident & Illness,CA,95473,954,Dog,5,Mixed Breed,Monthly,Female,500,0.8,10000,false,true,false,false,56.88,,
632499,LM,Accident & Illness & Wellness,PA,19061,All,Dog,2,Mixed Breed,Monthly,Male,500,0.8,5000,true,false,false,false,70.1,,
632525,LM,Accident & Illness,MA,02048,All,Dog,7,German Shepherd Dog,Monthly,Female,250,0.9,10000,false,false,false,false,89.47,,PDLIBERTY
